220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 67.5
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 과채류, 가지, 가지, 1, 0, 227.5
220929, 과실류, 단감, 송본, 1, 0, 130.0
220929, 과일과채류, 토마토, 기타토마토, 1, 0, 360.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 조미채소류, 대파, 대파, 1, 0, 220.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 서류, 고구마, 밤고구마, 1, 0, 200.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 과실류, 단감, 기타단감, 1, 0, 330.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 90.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 과실류, 포도, 거봉, 1, 0, 350.0
220929, 조미채소류, 풋고추, 아삭이, 1, 0, 322.0
220929, 과실류, 무화과, 무화과, 1, 0, 458.33334
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 과실류, 사과, 홍로, 1, 0, 150.0
220929, 과채류, 호박, 풋호박, 1, 0, 250.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 과실류, 사과, 홍로, 1, 0, 200.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 550.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과실류, 사과, 홍옥, 1, 0, 330.0
220929, 과실류, 사과, 홍로, 1, 0, 200.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 250.0
220929, 조미채소류, 대파, 대파, 1, 0, 157.5
220929, 엽경채류, 상추, 적포기, 1, 0, 175.0
220929, 과실류, 자두, 추희, 1, 0, 180.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 266.66666
220929, 서류, 고구마, 밤고구마, 1, 0, 30.0
220929, 엽경채류, 고수, 고수, 1, 0, 350.0
220929, 엽경채류, 상추, 포기찹, 1, 0, 575.0
220929, 과일과채류, 수박, 수박, 1, 0, 271.42856
220929, 버섯류, 표고버섯, 생표고, 1, 0, 790.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 390.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 390.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 500.0
220929, 과실류, 자두, 추희, 1, 0, 564.0
220929, 과실류, 단감, 차랑, 1, 0, 200.0
220929, 수실류, 떫은감, 반시, 1, 0, 100.0
220929, 과실류, 감귤, 조생귤, 1, 0, 320.0
220929, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 562.5
220929, 과실류, 포도, 거봉, 1, 0, 350.0
220929, 과실류, 자두, 추희, 1, 0, 284.0
220929, 과실류, 사과, 홍로, 1, 0, 230.0
220929, 과일과채류, 메론, 네트계, 1, 0, 83.75
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 470.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 엽경채류, 고수, 고수, 1, 0, 150.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 260.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 480.0
220929, 서류, 고구마, 밤고구마, 1, 0, 46.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 514.0
220929, 근채류, 우엉, 기타우엉, 1, 0, 250.0
220929, 과실류, 바나나, 바나나, 0, 0, 138.46153
220929, 과실류, 배, 신고, 1, 0, 166.66667
220929, 과실류, 바나나, 바나나, 0, 0, 138.46153
220929, 과실류, 바나나, 바나나, 0, 0, 138.46153
220929, 양채류, 양상추, 양상추, 1, 0, 118.75
220929, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 240.0
220929, 엽경채류, 시금치, 시금치, 1, 0, 290.0
220929, 과일과채류, 참외, 금싸라기, 1, 0, 80.0
220929, 서류, 고구마, 밤고구마, 1, 0, 135.0
220929, 엽경채류, 시금치, 시금치, 1, 0, 290.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 서류, 고구마, 기타, 1, 0, 77.0
220929, 조미채소류, 대파, 대파, 1, 0, 166.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 170.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220929, 조미채소류, 생강, 구강, 1, 0, 233.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과채류, 오이, 노각, 1, 0, 133.33333
220929, 조미채소류, 풋고추, 청양, 1, 0, 290.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220929, 과실류, 사과, 양광, 1, 0, 229.0
220929, 과실류, 사과, 홍옥, 1, 0, 300.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 260.0
220929, 수실류, 대추, 생대추, 1, 0, 1000.0
220929, 과채류, 호박, 애호박, 1, 0, 116.25
220929, 과실류, 사과, 기타사과, 1, 0, 135.0
220929, 엽경채류, 상추, 청상추, 1, 0, 325.0
220929, 과실류, 단감, 대안, 1, 0, 175.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1650.0
220929, 과실류, 사과, 홍옥, 1, 0, 360.0
220929, 과일과채류, 메론, 네트계, 1, 0, 400.0
220929, 과실류, 떫은감, 약시, 1, 0, 276.0
220929, 과일과채류, 참외, 금싸라기, 1, 0, 160.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 과채류, 오이, 백다다기, 1, 0, 245.0
220929, 과채류, 호박, 늙은호박, 1, 0, 44.444443
220929, 과일과채류, 참외, 기타참외, 1, 0, 155.0
220929, 과실류, 사과, 홍로, 1, 0, 170.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 388.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220929, 과채류, 가지, 가지, 1, 0, 91.25
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 과채류, 호박, 쥬키니호박, 1, 0, 110.0
220929, 과실류, 단감, 부유, 1, 0, 210.0
220929, 과실류, 사과, 홍옥, 1, 0, 400.0
220929, 과실류, 포도, 거봉, 1, 0, 255.0
220929, 서류, 고구마, 붉은고구마, 1, 0, 138.0
220929, 조미채소류, 양파, 자주양파, 1, 0, 122.5
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 조미채소류, 대파, 대파, 1, 0, 189.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220929, 과실류, 떫은감, 약시, 1, 0, 80.0
220929, 과실류, 사과, 홍로, 1, 0, 150.0
220929, 수실류, 대추, 기타대추, 1, 0, 900.0
220929, 과실류, 자두, 추희, 1, 0, 440.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 550.0
220929, 조미채소류, 양파, 양파, 1, 0, 74.166664
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 근채류, 당근, 당근, 0, 0, 85.0
220929, 서류, 감자, 기타감자, 1, 0, 110.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 750.0
220929, 과실류, 사과, 홍로, 1, 0, 200.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 870.0
220929, 엽경채류, 얼갈이배추, 알배기, 1, 0, 168.75
220929, 조미채소류, 풋고추, 청양, 1, 0, 230.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 엽경채류, 열무, 열무, 1, 0, 15.0
220929, 과실류, 단감, 송본, 1, 0, 135.0
220929, 과실류, 사과, 홍로, 1, 0, 250.0
220929, 과실류, 사과, 홍옥, 1, 0, 330.0
220929, 조미채소류, 건고추, 기타건고추, 1, 0, 14.940711
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220929, 수실류, 대추, 대추, 1, 0, 550.0
220929, 엽경채류, 부추, 일반부추, 1, 0, 320.0
220929, 과실류, 떫은감, 약시, 1, 0, 220.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 900.0
220929, 과실류, 사과, 홍로, 1, 0, 200.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 260.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 엽경채류, 상추, 적포기, 1, 0, 337.5
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 625.0
220929, 과실류, 사과, 홍로, 1, 0, 220.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 175.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 620.0
220929, 서류, 감자, 기타감자, 1, 0, 120.0
220929, 과실류, 사과, 홍로, 1, 0, 320.0
220929, 엽경채류, 고추잎, 생고추잎, 1, 0, 300.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 433.33334
220929, 과실류, 떫은감, 약시, 1, 0, 120.0
220929, 과채류, 호박, 애호박, 1, 0, 200.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 양채류, 치커리, 치커리, 1, 0, 200.0
220929, 과채류, 가지, 가지, 1, 0, 218.75
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 310.0
220929, 과실류, 자두, 추희, 1, 0, 260.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 90.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 416.66666
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 275.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 조미채소류, 쪽파, 깐쪽파, 1, 0, 750.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 조미채소류, 대파, 대파, 1, 0, 150.0
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 조미채소류, 대파, 대파, 1, 0, 157.5
220929, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 325.0
220929, 엽경채류, 상추, 적포기, 1, 0, 250.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 366.66666
220929, 과채류, 호박, 애호박, 1, 0, 137.5
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 470.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 500.0
220929, 과실류, 배, 신고, 1, 0, 200.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 750.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 500.0
220929, 과실류, 모과, 모과, 1, 0, 80.0
220929, 과실류, 단감, 차랑, 1, 0, 240.0
220929, 과실류, 떫은감, 약시, 1, 0, 190.0
220929, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 562.5
220929, 과실류, 떫은감, 약시, 1, 0, 200.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 버섯류, 팽이버섯, 팽이1호, 1, 0, 250.0
220929, 과실류, 감귤, 조생귤, 1, 0, 350.0
220929, 과실류, 감귤, 조생귤, 1, 0, 350.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 400.0
220929, 양채류, 식용허브, 로즈마리, 1, 0, 1100.0
220929, 과실류, 감귤, 조생귤, 1, 0, 178.0
220929, 서류, 고구마, 기타, 1, 0, 102.0
220929, 과실류, 떫은감, 연시, 1, 0, 200.0
220929, 과실류, 단감, 기타단감, 1, 0, 230.0
220929, 조미채소류, 풋고추, 기타풋고추, 1, 0, 60.0
220929, 과실류, 포도, 거봉, 1, 0, 355.0
220929, 과실류, 단감, 부유, 1, 0, 300.0
220929, 과실류, 단감, 대안, 1, 0, 250.0
220929, 과실류, 바나나, 바나나, 0, 0, 138.46153
220929, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220929, 과실류, 바나나, 바나나, 0, 0, 138.46153
220929, 조미채소류, 풋고추, 청양, 1, 0, 220.0
220929, 과채류, 오이, 취청, 1, 0, 241.5
220929, 엽경채류, 토란대, 기타토란대, 1, 0, 150.0
220929, 산채류, 고사리, 기타고사리, 1, 0, 250.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 520.0
220929, 과실류, 포도, 포도, 0, 0, 581.3953
220929, 과실류, 사과, 요까, 1, 0, 180.0
220929, 과실류, 사과, 요까, 1, 0, 150.0
220929, 과실류, 사과, 시나노스위트, 1, 0, 370.0
220929, 과실류, 사과, 홍로, 1, 0, 260.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 306.25
220929, 과실류, 사과, 홍옥, 1, 0, 320.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 306.25
220929, 과실류, 사과, 홍로, 1, 0, 330.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과실류, 사과, 홍로, 1, 0, 330.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 엽경채류, 상추, 적포기, 1, 0, 337.5
220929, 과실류, 사과, 요까, 1, 0, 180.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 260.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 712.46155
220929, 과실류, 사과, 홍로, 1, 0, 300.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 570.0
220929, 과실류, 사과, 홍옥, 1, 0, 285.7143
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 250.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 353.33334
220929, 과채류, 호박, 단호박, 1, 0, 250.0
220929, 과실류, 사과, 홍로, 1, 0, 320.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 조미채소류, 생강, 기타생강, 1, 0, 88.0
220929, 과실류, 사과, 홍로, 1, 0, 240.0
220929, 엽경채류, 시금치, 시금치, 1, 0, 337.5
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 수실류, 대추, 생대추, 1, 0, 600.0
220929, 과실류, 자두, 추희, 1, 0, 600.0
220929, 과채류, 가지, 가지, 1, 0, 175.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 310.0
220929, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 291.25
220929, 과채류, 호박, 단호박, 1, 0, 220.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 조미채소류, 쪽파, 쪽파, 1, 0, 176.0
220929, 과채류, 호박, 단호박, 1, 0, 240.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 140.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 360.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 466.66666
220929, 서류, 감자, 수미, 1, 0, 73.5
220929, 서류, 감자, 기타감자, 1, 0, 165.0
220929, 과실류, 떫은감, 약시, 1, 0, 290.0
220929, 과실류, 사과, 요까, 1, 0, 165.0
220929, 산채류, 고사리, 기타고사리, 1, 0, 350.0
220929, 과실류, 단감, 부유, 1, 0, 260.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 360.0
220929, 조미채소류, 대파, 대파, 1, 0, 82.5
220929, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220929, 과일과채류, 참외, 기타참외, 1, 0, 190.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 666.6667
220929, 과실류, 단감, 송본, 1, 0, 200.0
220929, 과실류, 복숭아, 황도, 1, 0, 187.5
220929, 과채류, 오이, 가시오이, 1, 0, 181.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220929, 과실류, 포도, 샤인마스캇, 1, 0, 850.0
220929, 엽경채류, 얼갈이배추, 알배기, 1, 0, 162.5
220929, 과실류, 자두, 추희, 1, 0, 160.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1600.0
220929, 엽경채류, 상추, 적포기, 1, 0, 250.0
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 400.0
220929, 과실류, 단감, 송본, 1, 0, 165.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 366.66666
220929, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220929, 과채류, 호박, 애호박, 1, 0, 100.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 833.3333
220929, 조미채소류, 풋고추, 청양, 1, 0, 380.0
220929, 엽경채류, 배추, 고냉지배추, 1, 0, 75.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 과실류, 무화과, 무화과, 1, 0, 375.0
220929, 과실류, 단감, 송본, 1, 0, 250.0
220929, 조미채소류, 대파, 대파, 1, 0, 157.5
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 300.0
220929, 서류, 고구마, 밤고구마, 1, 0, 116.0
220929, 과실류, 자두, 추희, 1, 0, 270.0
220929, 조미채소류, 대파, 대파, 1, 0, 155.0
220929, 엽경채류, 배추, 고냉지배추, 1, 0, 75.0
220929, 과실류, 단감, 부유, 1, 0, 200.0
220929, 과일과채류, 수박, 수박, 1, 0, 269.23077
220929, 과실류, 감귤, 하우스감귤, 1, 0, 620.0
220929, 양채류, 피망(단고추), 청피망, 1, 0, 17.391304
220929, 특용작물류, 땅콩, 땅콩, 1, 0, 575.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 400.0
220929, 과채류, 호박, 애호박, 1, 0, 269.23077
220929, 버섯류, 표고버섯, 생표고, 1, 0, 790.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220929, 수실류, 대추, 대추, 1, 0, 700.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 425.0
220929, 서류, 고구마, 호박고구마, 1, 0, 70.0
220929, 근채류, 알타리무, 알타리무, 1, 0, 175.0
220929, 엽경채류, 미나리, 미나리, 1, 0, 725.0
220929, 과실류, 단감, 기타단감, 1, 0, 100.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220929, 조미채소류, 대파, 대파, 1, 0, 157.5
220929, 과일과채류, 참외, 금싸라기, 1, 0, 190.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 460.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 315.0
220929, 과실류, 단감, 기타단감, 1, 0, 120.0
220929, 과채류, 오이, 노각, 1, 0, 91.666664
220929, 과실류, 사과, 홍로, 1, 0, 300.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 560.0
220929, 과실류, 배, 신고, 1, 0, 112.0
220929, 수실류, 떫은감, 반시, 1, 0, 80.0
220929, 과실류, 자두, 추희, 1, 0, 564.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 560.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 366.0
220929, 과실류, 떫은감, 약시, 1, 0, 200.0
220929, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 562.5
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 500.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 500.0
220929, 양채류, 식용허브, 로즈마리, 1, 0, 1100.0
220929, 과실류, 사과, 기타사과, 1, 0, 450.0
220929, 과실류, 사과, 홍로, 1, 0, 180.0
220929, 과실류, 감귤, 조생귤, 1, 0, 370.0
220929, 과실류, 감귤, 조생귤, 1, 0, 370.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 325.0
220929, 과실류, 사과, 홍로, 1, 0, 230.0
220929, 과실류, 단감, 서촌, 1, 0, 140.0
220929, 조미채소류, 겨자, 적겨자, 1, 0, 700.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 460.0
220929, 과실류, 사과, 홍옥, 1, 0, 285.7143
220929, 과실류, 사과, 홍로, 1, 0, 320.0
220929, 과실류, 사과, 홍로, 1, 0, 260.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 450.0
220929, 과실류, 사과, 홍로, 1, 0, 170.0
220929, 과실류, 사과, 요까, 1, 0, 220.0
220929, 과실류, 사과, 홍로, 1, 0, 110.0
220929, 과실류, 사과, 홍로, 1, 0, 100.0
220929, 과실류, 사과, 홍로, 1, 0, 170.0
220929, 엽경채류, 배추, 쌈배추, 1, 0, 306.25
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 366.66666
220929, 과실류, 포도, 레드글로브, 1, 0, 663.1579
220929, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220929, 산채류, 참나물, 참나물, 1, 0, 300.0
220929, 과실류, 단감, 이두, 1, 0, 220.0
220929, 과일과채류, 토마토, 완숙토마토, 1, 0, 120.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 62.5
220929, 과실류, 포도, 샤인마스캇, 1, 0, 475.0
220929, 엽경채류, 깻잎, 깻잎, 1, 0, 1100.0
220929, 양채류, 적채, 적채, 1, 0, 150.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220929, 조미채소류, 풋고추, 청양, 1, 0, 220.0
220929, 과실류, 단감, 기타단감, 1, 0, 288.0
220929, 과채류, 호박, 늙은호박, 1, 0, 40.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 900.0
220929, 조미채소류, 양파, 양파, 1, 0, 145.0
220929, 과실류, 사과, 홍로, 1, 0, 300.0
220929, 과실류, 포도, 거봉, 1, 0, 280.0
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 115.0
220929, 과실류, 감귤, 조생귤, 1, 0, 148.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 833.3333
220929, 산채류, 고사리, 기타고사리, 1, 0, 350.0
220929, 과실류, 떫은감, 연시, 1, 0, 320.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과실류, 단감, 송본, 1, 0, 350.0
220929, 과실류, 사과, 양광, 1, 0, 289.0
220929, 과실류, 무화과, 무화과, 1, 0, 375.0
220929, 과일과채류, 참외, 기타참외, 1, 0, 190.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 250.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 520.0
220929, 과실류, 떫은감, 연시, 1, 0, 160.0
220929, 과실류, 단감, 송본, 1, 0, 400.0
220929, 과일과채류, 방울토마토, 방울토마토, 1, 0, 300.0
220929, 수실류, 대추, 기타대추, 1, 0, 700.0
220929, 수실류, 대추, 기타대추, 1, 0, 750.0
220929, 과일과채류, 메론, 네트계, 1, 0, 187.5
220929, 서류, 고구마, 밤고구마, 1, 0, 165.0
220929, 과실류, 떫은감, 연시, 1, 0, 220.0
220929, 과실류, 단감, 기타단감, 1, 0, 400.0
220929, 과실류, 자두, 추희, 1, 0, 290.0
220929, 과실류, 단감, 송본, 1, 0, 200.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 260.0
220929, 과실류, 자두, 기타자두, 1, 0, 270.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 240.0
220929, 과실류, 떫은감, 연시, 1, 0, 160.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220929, 엽경채류, 상추, 청상추, 1, 0, 250.0
220929, 과실류, 단감, 송본, 1, 0, 130.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220929, 과실류, 자두, 추희, 1, 0, 640.0
220929, 과실류, 떫은감, 연시, 1, 0, 240.0
220929, 엽경채류, 상추, 기타상추, 1, 0, 137.5
220929, 과실류, 단감, 송본, 1, 0, 185.0
220929, 엽경채류, 상추, 적상추, 1, 0, 175.0
220929, 과실류, 단감, 송본, 1, 0, 160.0
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 560.0
220929, 엽경채류, 춘채, 춘채, 1, 0, 120.0
220929, 엽경채류, 상추, 포기찹, 1, 0, 400.0
220929, 과실류, 단감, 부유, 1, 0, 310.0
220929, 과실류, 떫은감, 연시, 1, 0, 300.0
220929, 서류, 고구마, 밤고구마, 1, 0, 100.0
220929, 서류, 감자, 기타감자, 1, 0, 25.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 675.0
220929, 과실류, 단감, 송본, 1, 0, 310.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 230.0
220929, 엽경채류, 얼갈이배추, 알배기, 1, 0, 162.5
220929, 과실류, 자두, 추희, 1, 0, 290.0
220929, 서류, 감자, 기타감자, 1, 0, 170.0
220929, 과실류, 파인애플, 기타파인애플, 1, 0, 275.0
220929, 서류, 고구마, 기타, 1, 0, 132.0
220929, 수실류, 대추, 대추, 1, 0, 800.0
220929, 양채류, 치커리, 치커리, 1, 0, 240.0
220929, 과실류, 단감, 송본, 1, 0, 400.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220929, 과실류, 복숭아, 황도, 1, 0, 125.0
220929, 과실류, 포도, 마스캇베리에이, 1, 0, 366.66666
220929, 과일과채류, 방울토마토, 대추방울, 1, 0, 550.0
220929, 과실류, 단감, 송본, 1, 0, 190.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 350.0
220929, 과실류, 단감, 송본, 1, 0, 380.0
220929, 과실류, 아보카도, 아보카도, 1, 0, 34.285713
220929, 엽경채류, 상추, 청상추, 1, 0, 200.0
220929, 과실류, 무화과, 무화과, 1, 0, 500.0
220929, 산채류, 더덕, 더덕, 1, 0, 312.5
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 과실류, 포도, 거봉, 1, 0, 600.0
220929, 과일과채류, 메론, 네트계, 1, 0, 400.0
220929, 과실류, 아보카도, 아보카도, 1, 0, 34.285713
220929, 과실류, 감귤, 하우스감귤, 1, 0, 733.3333
220929, 과실류, 복숭아, 기타복숭아, 1, 0, 450.0
220929, 버섯류, 표고버섯, 표고버섯, 1, 0, 647.5
220929, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 101.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 540.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 380.0
220929, 조미채소류, 풋고추, 청양, 1, 0, 265.0
220929, 과실류, 감귤, 하우스감귤, 1, 0, 466.66666
220929, 과실류, 자두, 추희, 1, 0, 380.0
220929, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220929, 서류, 고구마, 밤고구마, 1, 0, 30.0
220929, 수실류, 대추, 기타대추, 1, 0, 950.0
220929, 과실류, 포도, 캠벨얼리, 1, 0, 466.66666
220929, 과실류, 단감, 부유, 1, 0, 158.0
220929, 과일과채류, 토마토, 토마토, 1, 0, 130.0
