220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 서류, 감자, 수미, 1, 0, 80.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 487.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 과실류, 포도, 기타포도, 1, 0, 500.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 112.5
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 860.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 498.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 212.5
220928, 과실류, 포도, 기타포도, 1, 0, 650.0
220928, 엽경채류, 미나리, 미나리, 1, 0, 450.0
220928, 수실류, 대추, 기타대추, 1, 0, 750.0
220928, 과실류, 사과, 홍로, 1, 0, 140.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 275.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 350.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 엽경채류, 미나리, 미나리, 1, 0, 450.0
220928, 과실류, 자두, 추희, 1, 0, 126.0
220928, 과실류, 단감, 서촌, 1, 0, 50.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 320.0
220928, 서류, 고구마, 호박고구마, 1, 0, 140.0
220928, 과채류, 가지, 가지, 1, 0, 112.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 602.5
220928, 근채류, 당근, 흙당근, 1, 0, 230.0
220928, 과실류, 사과, 홍로, 1, 0, 391.0
220928, 과실류, 사과, 홍로, 1, 0, 250.0
220928, 근채류, 당근, 기타당근, 1, 0, 90.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 320.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과채류, 오이, 취청, 1, 0, 400.0
220928, 과실류, 복숭아, 황도, 1, 0, 350.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 200.0
220928, 근채류, 당근, 당근, 0, 0, 87.0
220928, 엽경채류, 아욱, 아욱, 1, 0, 100.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 627.5
220928, 과실류, 단감, 상서, 1, 0, 320.0
220928, 과일과채류, 수박, 수박, 1, 0, 177.77777
220928, 엽경채류, 상추, 기타상추, 1, 0, 212.5
220928, 수실류, 대추, 대추, 1, 0, 550.0
220928, 과실류, 감귤, 기타감귤, 1, 0, 272.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 602.5
220928, 과실류, 떫은감, 반시, 1, 0, 140.0
220928, 농림가공, 전분 및 사료제조, 도토리묵, 1, 0, 137.5
220928, 엽경채류, 청경채, 청경채, 1, 0, 205.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 466.66666
220928, 근채류, 무, 기타무, 1, 0, 115.0
220928, 과채류, 가지, 가지, 1, 0, 131.25
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 320.0
220928, 농림가공, 곡물제조, 연두부, 1, 0, 73.333336
220928, 서류, 고구마, 기타, 1, 0, 115.0
220928, 엽경채류, 아욱, 아욱, 1, 0, 100.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 농림가공, 곡물제조, 순두부, 1, 0, 55.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 350.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1175.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 171.42857
220928, 과실류, 감귤, 극조생감귤, 1, 0, 220.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 637.5
220928, 서류, 감자, 기타감자, 1, 0, 167.5
220928, 수실류, 대추, 기타대추, 1, 0, 875.0
220928, 농림가공, 전분 및 사료제조, 청포묵, 1, 0, 137.5
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 853.3333
220928, 과실류, 감귤, 하우스감귤, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 250.0
220928, 농림가공, 전분 및 사료제조, 도토리묵, 1, 0, 137.5
220928, 엽경채류, 시금치, 시금치, 1, 0, 425.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 138.33333
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 260.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 303.33334
220928, 서류, 고구마, 호박고구마, 1, 0, 110.0
220928, 농림가공, 곡물제조, 연두부, 1, 0, 73.333336
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 농림가공, 곡물제조, 순두부, 1, 0, 55.0
220928, 과실류, 단감, 송본, 1, 0, 230.0
220928, 과채류, 오이, 백다다기, 1, 0, 416.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 80.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 171.42857
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과일과채류, 토마토, 토마토, 1, 0, 200.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 140.0
220928, 농림가공, 전분 및 사료제조, 청포묵, 1, 0, 137.5
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 770.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 254.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 176.57658
220928, 과일과채류, 메론, 네트계, 1, 0, 137.5
220928, 과채류, 가지, 가지, 1, 0, 250.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 240.0
220928, 서류, 고구마, 호박고구마, 1, 0, 80.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 325.0
220928, 과일과채류, 수박, 수박, 1, 0, 133.33333
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 600.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 엽경채류, 상추, 적상추, 1, 0, 510.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 260.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 125.0
220928, 과실류, 떫은감, 약시, 1, 0, 200.0
220928, 과실류, 복숭아, 황도, 1, 0, 300.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 600.0
220928, 과실류, 떫은감, 약시, 1, 0, 260.0
220928, 과채류, 호박, 애호박, 1, 0, 303.75
220928, 과실류, 단감, 기타단감, 1, 0, 140.0
220928, 엽경채류, 미나리, 미나리, 1, 0, 425.0
220928, 수실류, 대추, 기타대추, 1, 0, 800.0
220928, 엽경채류, 미나리, 미나리, 1, 0, 425.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 250.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 205.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 과실류, 단감, 기타단감, 1, 0, 220.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 270.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 610.0
220928, 과실류, 단감, 부유, 1, 0, 250.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 200.0
220928, 과채류, 호박, 단호박, 1, 0, 180.0
220928, 과채류, 호박, 단호박, 1, 0, 180.0
220928, 과일과채류, 수박, 수박, 1, 0, 107.14286
220928, 수실류, 대추, 기타대추, 1, 0, 800.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 79.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 250.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 525.0
220928, 근채류, 무, 기타무, 1, 0, 187.5
220928, 조미채소류, 풋고추, 청양, 1, 0, 370.37036
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 520.0
220928, 농림가공, 전분 및 사료제조, 도토리묵, 1, 0, 137.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 조미채소류, 풋고추, 청양, 1, 0, 300.0
220928, 과채류, 오이, 가시오이, 1, 0, 269.0
220928, 서류, 고구마, 기타, 1, 0, 115.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 168.0
220928, 농림가공, 곡물제조, 연두부, 1, 0, 73.333336
220928, 엽경채류, 청경채, 청경채, 1, 0, 205.0
220928, 과일과채류, 메론, 네트계, 1, 0, 137.5
220928, 과실류, 떫은감, 반시, 1, 0, 342.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 600.0
220928, 과실류, 자두, 추희, 1, 0, 460.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 240.0
220928, 농림가공, 곡물제조, 순두부, 1, 0, 55.0
220928, 과실류, 단감, 조추, 1, 0, 130.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 121.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 77.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 303.33334
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 433.33334
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 농림가공, 곡물제조, 두부, 1, 0, 171.42857
220928, 과채류, 호박, 풋호박, 1, 0, 64.0
220928, 조미채소류, 대파, 대파, 1, 0, 186.66667
220928, 과실류, 사과, 시나노스위트, 1, 0, 305.0
220928, 과실류, 떫은감, 반시, 1, 0, 120.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 260.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 268.75
220928, 농림가공, 전분 및 사료제조, 청포묵, 1, 0, 137.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과실류, 포도, 샤인마스캇, 1, 0, 505.0
220928, 과실류, 사과, 홍로, 1, 0, 250.0
220928, 과실류, 자두, 추희, 1, 0, 600.0
220928, 수실류, 대추, 대추, 1, 0, 650.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 400.0
220928, 농림가공, 전분 및 사료제조, 도토리묵, 1, 0, 137.5
220928, 과실류, 배, 신고, 1, 0, 153.33333
220928, 과일과채류, 메론, 네트계, 1, 0, 425.0
220928, 과실류, 단감, 서촌, 1, 0, 63.0
220928, 과실류, 레몬, 레몬, 0, 0, 305.55554
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 533.3333
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 농림가공, 곡물제조, 연두부, 1, 0, 73.333336
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 297.52066
220928, 엽경채류, 열무, 열무, 1, 0, 80.0
220928, 과채류, 호박, 단호박, 1, 0, 357.5
220928, 엽경채류, 배추, 기타배추, 1, 0, 140.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 496.0
220928, 과채류, 오이, 취청, 1, 0, 420.0
220928, 과실류, 복숭아, 황도, 1, 0, 450.0
220928, 농림가공, 곡물제조, 순두부, 1, 0, 55.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 560.0
220928, 서류, 감자, 기타감자, 1, 0, 60.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 171.42857
220928, 과채류, 오이, 백다다기, 1, 0, 310.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 233.33333
220928, 과실류, 복숭아, 장호원황도, 1, 0, 267.5
220928, 수실류, 대추, 기타대추, 1, 0, 900.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 200.0
220928, 수실류, 밤, 기타밤, 1, 0, 220.0
220928, 과일과채류, 메론, 네트계, 1, 0, 437.5
220928, 엽경채류, 배추, 여름배추, 1, 0, 150.0
220928, 과채류, 호박, 단호박, 1, 0, 357.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220928, 농림가공, 전분 및 사료제조, 청포묵, 1, 0, 137.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과실류, 포도, 거봉, 1, 0, 550.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 200.0
220928, 과실류, 떫은감, 반시, 1, 0, 160.0
220928, 서류, 감자, 수미, 1, 0, 130.0
220928, 산채류, 마, 생장마, 1, 0, 126.0
220928, 수실류, 대추, 대추, 1, 0, 750.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 275.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 400.0
220928, 과실류, 단감, 송본, 1, 0, 160.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 70.0
220928, 엽경채류, 배추, 고냉지배추, 1, 0, 111.0
220928, 과실류, 포도, 거봉, 1, 0, 400.0
220928, 과실류, 단감, 송본, 1, 0, 140.0
220928, 과채류, 오이, 가시오이, 1, 0, 129.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 460.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 425.0
220928, 과채류, 호박, 애호박, 1, 0, 187.5
220928, 과실류, 포도, 기타포도, 1, 0, 500.0
220928, 과실류, 포도, 기타포도, 1, 0, 400.0
220928, 과실류, 포도, 기타포도, 1, 0, 500.0
220928, 과실류, 포도, 기타포도, 1, 0, 650.0
220928, 수실류, 대추, 생대추, 1, 0, 950.0
220928, 서류, 고구마, 기타, 1, 0, 183.0
220928, 과일과채류, 메론, 네트계, 1, 0, 350.0
220928, 근채류, 무, 기타무, 1, 0, 90.0
220928, 조미채소류, 대파, 대파, 1, 0, 190.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과실류, 감귤, 극조생감귤, 1, 0, 180.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 180.0
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 과실류, 자두, 추희, 1, 0, 530.0
220928, 과실류, 자두, 추희, 1, 0, 226.0
220928, 과실류, 떫은감, 약시, 1, 0, 300.0
220928, 수실류, 대추, 기타대추, 1, 0, 1050.0
220928, 엽경채류, 열무, 열무, 1, 0, 62.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 조미채소류, 마늘, 기타마늘, 1, 0, 154.5
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 580.0
220928, 과실류, 자두, 추희, 1, 0, 530.0
220928, 엽경채류, 아욱, 아욱, 1, 0, 50.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 550.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 240.0
220928, 과실류, 떫은감, 약시, 1, 0, 320.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 65.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 45.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 676.6667
220928, 농림가공, 곡물제조, 순두부, 1, 0, 55.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 171.42857
220928, 과실류, 떫은감, 반시, 1, 0, 180.0
220928, 농림가공, 전분 및 사료제조, 청포묵, 1, 0, 137.5
220928, 서류, 감자, 기타감자, 1, 0, 175.0
220928, 농림가공, 전분 및 사료제조, 도토리묵, 1, 0, 137.5
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 200.0
220928, 과채류, 호박, 단호박, 1, 0, 357.5
220928, 과실류, 떫은감, 반시, 1, 0, 160.0
220928, 농림가공, 곡물제조, 연두부, 1, 0, 73.333336
220928, 서류, 고구마, 호박고구마, 1, 0, 80.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 포도, 기타포도, 1, 0, 575.0
220928, 농림가공, 곡물제조, 순두부, 1, 0, 55.0
220928, 과일과채류, 메론, 네트계, 1, 0, 212.5
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 650.0
220928, 엽경채류, 쌈추, 쌈추, 1, 0, 422.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 171.42857
220928, 과채류, 오이, 백다다기, 1, 0, 162.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 144.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 282.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 농림가공, 전분 및 사료제조, 청포묵, 1, 0, 137.5
220928, 과일과채류, 수박, 수박, 1, 0, 192.3077
220928, 과실류, 감귤, 기타감귤, 1, 0, 240.0
220928, 산채류, 취나물, 기타취나물, 1, 0, 422.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 550.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 265.0
220928, 엽경채류, 고구마순, 생고구마순, 1, 0, 52.857143
220928, 수실류, 떫은감, 약시, 1, 0, 240.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 527.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과실류, 바나나, 바나나, 0, 0, 215.38461
220928, 엽경채류, 청경채, 청경채, 1, 0, 212.5
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 791.3
220928, 과실류, 단감, 서촌, 1, 0, 80.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 275.0
220928, 과실류, 사과, 홍로, 1, 0, 250.0
220928, 과채류, 오이, 백다다기, 1, 0, 280.0
220928, 엽경채류, 부추, 기타부추, 1, 0, 316.5
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 830.0
220928, 과실류, 단감, 송본, 1, 0, 180.0
220928, 과채류, 호박, 애호박, 1, 0, 211.42857
220928, 엽경채류, 열무, 열무, 1, 0, 80.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 265.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 144.0
220928, 과실류, 포도, 거봉, 1, 0, 600.0
220928, 과일과채류, 메론, 네트계, 1, 0, 212.5
220928, 과실류, 사과, 홍로, 1, 0, 250.0
220928, 서류, 고구마, 밤고구마, 1, 0, 137.0
220928, 과실류, 단감, 기타단감, 1, 0, 410.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 210.4762
220928, 조미채소류, 홍고추, 홍청양, 1, 0, 383.92856
220928, 특용작물류, 땅콩, 땅콩, 1, 0, 375.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 86.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 300.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 466.66666
220928, 과실류, 단감, 송본, 1, 0, 180.0
220928, 수실류, 대추, 대추, 1, 0, 900.0
220928, 과실류, 사과, 홍로, 1, 0, 250.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 117.27273
220928, 근채류, 알타리무, 알타리무, 1, 0, 175.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 400.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 500.0
220928, 양채류, 피망(단고추), 청피망, 1, 0, 250.0
220928, 과실류, 단감, 송본, 1, 0, 190.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 166.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 800.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 313.33334
220928, 과실류, 감귤, 극조생감귤, 1, 0, 200.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 130.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 440.0
220928, 특용작물류, 땅콩, 기타땅콩, 1, 0, 330.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 56.0
220928, 과채류, 가지, 가지, 1, 0, 200.0
220928, 과실류, 복숭아, 황도, 1, 0, 450.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 666.6667
220928, 과채류, 오이, 가시오이, 1, 0, 155.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 53.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 260.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 466.66666
220928, 과일과채류, 토마토, 토마토, 1, 0, 300.0
220928, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 400.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 300.0
220928, 과일과채류, 수박, 수박, 1, 0, 138.46153
220928, 수실류, 대추, 기타대추, 1, 0, 1000.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 765.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 305.0
220928, 과실류, 자두, 추희, 1, 0, 600.0
220928, 과실류, 사과, 아리수, 1, 0, 200.0
220928, 과실류, 바나나, 바나나, 0, 0, 215.38461
220928, 과실류, 감귤, 극조생감귤, 1, 0, 280.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 160.0
220928, 과실류, 자두, 추희, 1, 0, 60.0
220928, 과실류, 떫은감, 약시, 1, 0, 340.0
220928, 과실류, 사과, 아리수, 1, 0, 260.0
220928, 과실류, 자두, 추희, 1, 0, 160.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 300.0
220928, 과채류, 호박, 풋호박, 1, 0, 120.0
220928, 조미채소류, 대파, 대파, 1, 0, 110.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 엽경채류, 상추, 청상추, 1, 0, 475.0
220928, 수실류, 밤, 기타밤, 1, 0, 11.5
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1300.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 250.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 472.5
220928, 양채류, 피망(단고추), 청피망, 1, 0, 266.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 65.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 45.0
220928, 산채류, 도라지, 기타도라지, 1, 0, 560.0
220928, 과실류, 떫은감, 연시, 1, 0, 212.0
220928, 수실류, 대추, 기타대추, 1, 0, 1100.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과실류, 사과, 홍로, 1, 0, 200.0
220928, 과실류, 단감, 부유, 1, 0, 380.0
220928, 과채류, 호박, 단호박, 1, 0, 176.66667
220928, 과채류, 호박, 단호박, 1, 0, 176.66667
220928, 과실류, 바나나, 바나나, 0, 0, 238.46153
220928, 과실류, 바나나, 바나나, 0, 0, 230.76923
220928, 과실류, 바나나, 바나나, 0, 0, 269.23077
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 960.0
220928, 과실류, 바나나, 바나나, 0, 0, 230.76923
220928, 과채류, 가지, 가지, 1, 0, 200.0
220928, 과실류, 바나나, 바나나, 0, 0, 269.23077
220928, 과실류, 포도, 거봉, 1, 0, 350.0
220928, 과실류, 바나나, 바나나, 0, 0, 223.07692
220928, 과채류, 오이, 가시오이, 1, 0, 88.0
220928, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 450.0
220928, 근채류, 무, 기타무, 1, 0, 50.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 260.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 750.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 250.0
220928, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 316.66666
220928, 엽경채류, 청경채, 청경채, 1, 0, 127.5
220928, 과채류, 호박, 애호박, 1, 0, 202.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 150.0
220928, 엽경채류, 상추, 기타상추, 1, 0, 375.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 과실류, 포도, 거봉, 1, 0, 300.0
220928, 과실류, 단감, 상서, 1, 0, 380.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 240.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 750.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 390.0
220928, 수실류, 대추, 대추, 1, 0, 850.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 486.66666
220928, 서류, 고구마, 밤고구마, 1, 0, 147.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 443.33334
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 400.0
220928, 과실류, 단감, 기타단감, 1, 0, 410.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 144.0
220928, 조미채소류, 생강, 기타생강, 1, 0, 230.0
220928, 과실류, 복숭아, 황도, 1, 0, 425.0
220928, 과실류, 무화과, 무화과, 1, 0, 375.0
220928, 과실류, 포도, 거봉, 1, 0, 400.0
220928, 과실류, 단감, 송본, 1, 0, 200.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 200.0
220928, 과실류, 떫은감, 대봉시, 1, 0, 157.14285
220928, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 640.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 440.0
220928, 두류, 콩, 호랑이콩, 1, 0, 650.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 200.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 120.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 엽경채류, 양배추, 양배추, 1, 0, 53.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 525.0
220928, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 250.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 65.0
220928, 서류, 고구마, 밤고구마, 1, 0, 60.0
220928, 엽경채류, 부추, 기타부추, 1, 0, 316.5
220928, 양채류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 250.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 122.72727
220928, 조미채소류, 대파, 깐대파, 1, 0, 135.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 526.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 수실류, 대추, 대추, 1, 0, 550.0
220928, 과실류, 복숭아, 장호원황도, 1, 0, 377.77777
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과실류, 떫은감, 반시, 1, 0, 242.0
220928, 과실류, 사과, 홍로, 1, 0, 200.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 380.0
220928, 과일과채류, 메론, 네트계, 1, 0, 157.14285
220928, 과실류, 포도, 캠벨얼리, 1, 0, 383.33334
220928, 과일과채류, 수박, 수박, 1, 0, 200.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 733.3333
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 770.0
220928, 조미채소류, 대파, 대파, 1, 0, 55.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 335.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 633.3333
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 300.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 210.0
220928, 과실류, 자두, 추희, 1, 0, 120.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 사과, 홍로, 1, 0, 250.0
220928, 산채류, 참나물, 참나물, 1, 0, 425.0
220928, 과채류, 오이, 백다다기, 1, 0, 188.0
220928, 과일과채류, 메론, 네트계, 1, 0, 426.25
220928, 과실류, 떫은감, 반시, 1, 0, 160.0
220928, 수실류, 밤, 기타밤, 1, 0, 280.0
220928, 과실류, 단감, 송본, 1, 0, 260.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 600.0
220928, 수실류, 떫은감, 반시, 1, 0, 200.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과실류, 무화과, 무화과, 1, 0, 666.6667
220928, 과실류, 포도, 캠벨얼리, 1, 0, 450.0
