220928, 과실류, 사과, 시나노레드, 1, 0, 175.0
220928, 서류, 고구마, 호박고구마, 1, 0, 131.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 수실류, 대추, 기타대추, 1, 0, 1300.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 127.27273
220928, 서류, 감자, 기타감자, 1, 0, 75.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 135.0
220928, 수실류, 밤, 기타밤, 1, 0, 200.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 475.0
220928, 조미채소류, 대파, 대파, 1, 0, 180.0
220928, 과실류, 자두, 추희, 1, 0, 100.0
220928, 근채류, 무, 고냉지무, 1, 0, 144.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 550.0
220928, 산채류, 취나물, 취나물, 1, 0, 507.5
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 195.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 520.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 1200.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 500.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 482.5
220928, 수실류, 대추, 대추, 1, 0, 650.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 120.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 570.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 400.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 343.63635
220928, 과실류, 자두, 추희, 1, 0, 200.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 540.0
220928, 엽경채류, 깻잎, 기타깻잎, 1, 0, 383.33334
220928, 과실류, 단감, 송본, 1, 0, 285.0
220928, 조미채소류, 대파, 대파, 1, 0, 180.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 266.66666
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 740.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 34000.0
220928, 과채류, 호박, 단호박, 1, 0, 113.0
220928, 과실류, 단감, 기타단감, 1, 0, 18000.0
220928, 엽경채류, 상추, 청상추, 1, 0, 175.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 97.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 380.0
220928, 조미채소류, 대파, 대파, 1, 0, 148.5
220928, 과실류, 단감, 기타단감, 1, 0, 350.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 서류, 고구마, 기타, 1, 0, 132.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 58.0
220928, 서류, 감자, 수미, 1, 0, 215.5
220928, 과실류, 단감, 기타단감, 1, 0, 21000.0
220928, 과실류, 떫은감, 약시, 1, 0, 220.0
220928, 과실류, 자두, 추희, 1, 0, 340.0
220928, 과실류, 복숭아, 황도, 1, 0, 375.0
220928, 엽경채류, 고들빼기, 고들빼기, 1, 0, 925.0
220928, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 250.0
220928, 엽경채류, 고들빼기, 고들빼기, 1, 0, 187.5
220928, 과실류, 단감, 기타단감, 1, 0, 300.0
220928, 수실류, 밤, 기타밤, 1, 0, 280.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 550.0
220928, 수실류, 대추, 기타대추, 1, 0, 750.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 300.0
220928, 과실류, 자두, 추희, 1, 0, 660.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 엽경채류, 상추, 청상추, 1, 0, 320.0
220928, 버섯류, 표고버섯, 생표고, 1, 0, 980.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 400.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 33800.0
220928, 과실류, 배, 신고, 1, 0, 133.33333
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 325.0
220928, 과실류, 자두, 추희, 1, 0, 176.0
220928, 과실류, 복숭아, 복숭아, 1, 0, 252.5
220928, 엽경채류, 근대, 근대, 1, 0, 175.0
220928, 과실류, 포도, 거봉, 1, 0, 350.0
220928, 서류, 고구마, 기타, 1, 0, 170.0
220928, 과실류, 배, 신고, 1, 0, 186.66667
220928, 과실류, 사과, 후지, 1, 0, 100.0
220928, 과일과채류, 메론, 네트계, 1, 0, 250.0
220928, 과일과채류, 메론, 네트계, 1, 0, 250.0
220928, 과실류, 떫은감, 약시, 1, 0, 312.0
220928, 과실류, 사과, 홍로, 1, 0, 174.0
220928, 과실류, 사과, 홍옥, 1, 0, 182.5
220928, 과실류, 사과, 홍로, 1, 0, 160.0
220928, 과실류, 사과, 홍옥, 1, 0, 377.5
220928, 과실류, 사과, 홍로, 1, 0, 150.0
220928, 과실류, 사과, 홍옥, 1, 0, 246.5
220928, 과실류, 사과, 홍옥, 1, 0, 274.5
220928, 과실류, 사과, 홍로, 1, 0, 144.0
220928, 과실류, 사과, 홍옥, 1, 0, 272.5
220928, 과실류, 사과, 양광, 1, 0, 167.5
220928, 과실류, 떫은감, 약시, 1, 0, 300.0
220928, 과실류, 떫은감, 반시, 1, 0, 83.333336
220928, 과실류, 사과, 홍옥, 1, 0, 285.0
220928, 과실류, 떫은감, 반시, 1, 0, 240.0
220928, 과실류, 사과, 양광, 1, 0, 244.5
220928, 과실류, 떫은감, 약시, 1, 0, 180.0
220928, 과실류, 단감, 상서, 1, 0, 310.0
220928, 과실류, 떫은감, 약시, 1, 0, 180.0
220928, 과실류, 단감, 상서, 1, 0, 310.0
220928, 서류, 고구마, 밤고구마, 1, 0, 77.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 390.0
220928, 과실류, 사과, 홍장군, 1, 0, 160.0
220928, 서류, 고구마, 기타, 1, 0, 200.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 과실류, 단감, 서촌, 1, 0, 230.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 136.0
220928, 과채류, 호박, 단호박, 1, 0, 157.5
220928, 과실류, 자두, 추희, 1, 0, 480.0
220928, 과실류, 떫은감, 연시, 1, 0, 160.0
220928, 과실류, 복숭아, 털복숭아, 1, 0, 375.0
220928, 서류, 고구마, 밤고구마, 1, 0, 66.0
220928, 서류, 고구마, 밤고구마, 1, 0, 66.0
220928, 수실류, 밤, 밤, 1, 0, 110.0
220928, 과실류, 사과, 히로사끼, 1, 0, 75.0
220928, 과실류, 사과, 히로사끼, 1, 0, 75.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 200.0
220928, 과실류, 배, 신고, 1, 0, 133.33333
220928, 과실류, 사과, 양광, 1, 0, 365.0
220928, 수실류, 밤, 밤, 1, 0, 170.0
220928, 과실류, 자두, 추희, 1, 0, 172.0
220928, 과일과채류, 메론, 네트계, 1, 0, 250.0
220928, 과실류, 사과, 양광, 1, 0, 432.0
220928, 과일과채류, 메론, 네트계, 1, 0, 250.0
220928, 과일과채류, 메론, 네트계, 1, 0, 250.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 875.0
220928, 과실류, 자두, 추희, 1, 0, 230.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 687.5
220928, 서류, 고구마, 기타, 1, 0, 148.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 202.85715
220928, 과실류, 떫은감, 약시, 1, 0, 120.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 275.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 666.6667
220928, 과실류, 포도, 거봉, 1, 0, 440.0
220928, 과채류, 호박, 단호박, 1, 0, 227.5
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 360.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 525.0
220928, 과실류, 단감, 기타단감, 1, 0, 381.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 120.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 410.0
220928, 서류, 감자, 가을감자, 1, 0, 95.0
220928, 서류, 감자, 가을감자, 1, 0, 135.0
220928, 과실류, 무화과, 무화과, 1, 0, 4500.0
220928, 서류, 감자, 가을감자, 1, 0, 190.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 260.0
220928, 과채류, 호박, 단호박, 1, 0, 227.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 725.0
220928, 과실류, 단감, 기타단감, 1, 0, 370.0
220928, 과실류, 자두, 추희, 1, 0, 100.0
220928, 서류, 감자, 기타감자, 1, 0, 68.0
220928, 서류, 고구마, 기타, 1, 0, 132.0
220928, 과실류, 사과, 애기사과, 1, 0, 200.0
220928, 과실류, 단감, 기타단감, 1, 0, 21000.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 350.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 533.3333
220928, 과실류, 감귤, 하우스감귤, 1, 0, 690.0
220928, 엽경채류, 상추, 적상추, 1, 0, 287.5
220928, 과실류, 떫은감, 연시, 1, 0, 412.5
220928, 서류, 고구마, 붉은고구마, 1, 0, 42.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 200.0
220928, 과실류, 떫은감, 반시, 1, 0, 220.0
220928, 과실류, 자두, 추희, 1, 0, 640.0
220928, 엽경채류, 상추, 적포기, 1, 0, 315.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과실류, 단감, 기타단감, 1, 0, 360.0
220928, 엽경채류, 상추, 적포기, 1, 0, 315.0
220928, 서류, 감자, 기타감자, 1, 0, 60.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 750.0
220928, 과실류, 배, 신고, 1, 0, 140.0
220928, 수실류, 대추, 대추, 1, 0, 250.0
220928, 과실류, 참다래(키위), 키위, 0, 0, 2500.0
220928, 엽경채류, 상추, 적상추, 1, 0, 250.0
220928, 과실류, 단감, 기타단감, 1, 0, 400.0
220928, 수실류, 대추, 대추, 1, 0, 1000.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 117.5
220928, 수실류, 대추, 대추, 1, 0, 650.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 405.0
220928, 수실류, 대추, 대추, 1, 0, 600.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 떫은감, 약시, 1, 0, 300.0
220928, 수실류, 대추, 대추, 1, 0, 650.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 5100.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 516.6667
220928, 수실류, 대추, 대추, 1, 0, 1050.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 500.0
220928, 과실류, 단감, 기타단감, 1, 0, 420.0
220928, 수실류, 대추, 대추, 1, 0, 600.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 352.5
220928, 서류, 감자, 기타감자, 1, 0, 158.0
220928, 수실류, 대추, 대추, 1, 0, 1050.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 수실류, 대추, 대추, 1, 0, 950.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 파인애플, 파인애플, 0, 0, 258.33334
220928, 과실류, 사과, 홍옥, 1, 0, 335.0
220928, 과실류, 단감, 송본, 1, 0, 290.0
220928, 근채류, 토란, 토란, 1, 0, 330.0
220928, 과채류, 오이, 백다다기, 1, 0, 180.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 380.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 440.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1725.0
220928, 과실류, 단감, 송본, 1, 0, 290.0
220928, 수실류, 대추, 대추, 1, 0, 900.0
220928, 양채류, 로메인, 로메인, 1, 0, 225.0
220928, 양채류, 파프리카, 노랑파프리카, 1, 0, 39000.0
220928, 조미채소류, 홍고추, 홍청양, 1, 0, 660.0
220928, 과채류, 호박, 애호박, 1, 0, 152.5
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 200.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과채류, 오이, 가시오이, 1, 0, 137.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과채류, 오이, 가시오이, 1, 0, 239.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 965.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 130.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 1300.0
220928, 과실류, 사과, 양광, 1, 0, 252.5
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 325.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 560.0
220928, 과채류, 가지, 가지, 1, 0, 281.0
220928, 과실류, 사과, 홍옥, 1, 0, 319.5
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 25.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 87.5
220928, 버섯류, 표고버섯, 기타표고버섯, 1, 0, 300.0
220928, 과실류, 떫은감, 약시, 1, 0, 230.0
220928, 과실류, 포도, 거봉, 1, 0, 250.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 350.0
220928, 엽경채류, 열무, 열무, 1, 0, 90.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 600.0
220928, 과실류, 떫은감, 반시, 1, 0, 310.0
220928, 수실류, 대추, 대추, 1, 0, 750.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 600.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 742.8571
220928, 과실류, 사과, 홍로, 1, 0, 160.0
220928, 수실류, 대추, 기타대추, 1, 0, 550.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 460.0
220928, 과실류, 복숭아, 황도, 1, 0, 175.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 600.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 140.0
220928, 과실류, 자두, 추희, 1, 0, 240.0
220928, 과실류, 떫은감, 약시, 1, 0, 260.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 532.7273
220928, 과실류, 단감, 기타단감, 1, 0, 600.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 1300.0
220928, 과실류, 사과, 양광, 1, 0, 279.5
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 400.0
220928, 과실류, 자두, 추희, 1, 0, 480.0
220928, 과실류, 떫은감, 연시, 1, 0, 160.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과일과채류, 메론, 네트계, 1, 0, 383.75
220928, 과실류, 사과, 시나노스위트, 1, 0, 236.0
220928, 서류, 고구마, 밤고구마, 1, 0, 72.0
220928, 양채류, 피망(단고추), 청피망, 1, 0, 212.0
220928, 엽경채류, 비름, 기타비름, 1, 0, 422.0
220928, 과실류, 떫은감, 반시, 1, 0, 410.0
220928, 과실류, 단감, 서촌, 1, 0, 280.0
220928, 수실류, 밤, 밤, 1, 0, 170.0
220928, 과실류, 사과, 히로사끼, 1, 0, 82.0
220928, 서류, 고구마, 밤고구마, 1, 0, 77.0
220928, 서류, 고구마, 밤고구마, 1, 0, 77.0
220928, 과실류, 블루베리, 블루베리, 1, 0, 2866.6667
220928, 과실류, 사과, 양광, 1, 0, 422.0
220928, 과채류, 오이, 취청, 1, 0, 535.0
220928, 과실류, 사과, 시나노골드, 1, 0, 370.0
220928, 과실류, 사과, 시나노골드, 1, 0, 370.0
220928, 과실류, 사과, 히로사끼, 1, 0, 130.0
220928, 과실류, 복숭아, 황도, 1, 0, 110.0
220928, 과실류, 단감, 부유, 1, 0, 400.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 120.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 595.0
220928, 과채류, 호박, 단호박, 1, 0, 130.0
220928, 서류, 감자, 가을감자, 1, 0, 200.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 630.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 700.0
220928, 엽경채류, 고구마순, 생고구마순, 1, 0, 62.5
220928, 과실류, 감귤, 하우스감귤, 1, 0, 666.6667
220928, 수실류, 대추, 대추, 1, 0, 300.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 360.0
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 과실류, 복숭아, 복숭아, 1, 0, 292.5
220928, 엽경채류, 상추, 청상추, 1, 0, 550.0
220928, 과실류, 사과, 홍로, 1, 0, 200.0
220928, 과실류, 떫은감, 반시, 1, 0, 252.0
220928, 과실류, 자두, 추희, 1, 0, 332.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 550.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 216.66667
220928, 과실류, 참다래(키위), 키위, 0, 0, 2500.0
220928, 과실류, 떫은감, 약시, 1, 0, 170.0
220928, 과실류, 자두, 추희, 1, 0, 210.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 800.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 850.0
220928, 과실류, 사과, 양광, 1, 0, 279.5
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 675.0
220928, 엽경채류, 상추, 적포기, 1, 0, 315.0
220928, 과실류, 단감, 상서, 1, 0, 320.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 833.3333
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 배, 신고, 1, 0, 140.0
220928, 과실류, 떫은감, 약시, 1, 0, 300.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 300.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 185.0
220928, 과실류, 단감, 상서, 1, 0, 320.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 사과, 홍옥, 1, 0, 379.5
220928, 과실류, 단감, 상서, 1, 0, 340.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 425.0
220928, 엽경채류, 상추, 청상추, 1, 0, 250.0
220928, 과실류, 사과, 홍옥, 1, 0, 443.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 잡곡류, 수수, 수수, 1, 0, 224.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 220.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 425.0
220928, 과실류, 떫은감, 반시, 1, 0, 77.77778
220928, 과실류, 사과, 홍옥, 1, 0, 436.0
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 과실류, 떫은감, 약시, 1, 0, 250.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 615.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 750.0
220928, 양채류, 파프리카, 빨강파프리카, 1, 0, 536.0
220928, 과실류, 사과, 요까, 1, 0, 68.5
220928, 과실류, 용과, 용과, 0, 0, 460.0
220928, 엽경채류, 상추, 청상추, 1, 0, 350.0
220928, 과실류, 떫은감, 약시, 1, 0, 4000.0
220928, 과실류, 떫은감, 반시, 1, 0, 260.0
220928, 수실류, 대추, 기타대추, 1, 0, 3500.0
220928, 과실류, 파인애플, 파인애플, 0, 0, 258.33334
220928, 과실류, 사과, 요까, 1, 0, 150.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 325.0
220928, 엽경채류, 상추, 청상추, 1, 0, 312.5
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 620.0
220928, 과실류, 사과, 요까, 1, 0, 155.0
220928, 서류, 감자, 기타감자, 1, 0, 101.5
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 400.0
220928, 과실류, 사과, 홍옥, 1, 0, 370.0
220928, 과실류, 사과, 요까, 1, 0, 183.0
220928, 과채류, 호박, 풋호박, 1, 0, 190.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 300.0
220928, 과실류, 사과, 요까, 1, 0, 185.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 과실류, 사과, 요까, 1, 0, 133.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 500.0
220928, 과실류, 사과, 요까, 1, 0, 229.5
220928, 서류, 고구마, 기타, 1, 0, 240.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 162.72728
220928, 엽경채류, 상추, 청상추, 1, 0, 275.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 140.0
220928, 서류, 고구마, 밤고구마, 1, 0, 210.0
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 450.0
220928, 과실류, 자두, 추희, 1, 0, 280.0
220928, 과실류, 단감, 송본, 1, 0, 300.0
220928, 산채류, 취나물, 취나물, 1, 0, 442.5
220928, 근채류, 무, 기타무, 1, 0, 126.47059
220928, 과실류, 단감, 기타단감, 1, 0, 27000.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 585.0
220928, 엽경채류, 상추, 청상추, 1, 0, 350.0
220928, 엽경채류, 열무, 열무, 1, 0, 90.0
220928, 과실류, 단감, 기타단감, 1, 0, 380.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 600.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 180.0
220928, 과실류, 자두, 추희, 1, 0, 270.0
220928, 과실류, 떫은감, 약시, 1, 0, 340.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 800.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 560.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 137.5
220928, 조미채소류, 홍고추, 홍고추, 1, 0, 675.0
220928, 수실류, 대추, 기타대추, 1, 0, 650.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 283.33334
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 375.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 5000.0
220928, 엽경채류, 깻잎, 기타깻잎, 1, 0, 162.5
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 650.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 1300.0
220928, 과채류, 호박, 애호박, 1, 0, 162.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 엽경채류, 아욱, 아욱, 1, 0, 187.5
220928, 수실류, 대추, 기타대추, 1, 0, 500.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 400.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 460.0
220928, 엽경채류, 상추, 청상추, 1, 0, 275.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 양채류, 로메인, 로메인, 1, 0, 262.5
220928, 과채류, 호박, 애호박, 1, 0, 100.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 140.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 350.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 290.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 132.0
220928, 과실류, 자두, 추희, 1, 0, 470.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 376.66666
220928, 과채류, 호박, 쥬키니호박, 1, 0, 70.0
220928, 서류, 감자, 수미, 1, 0, 216.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 346.66666
220928, 엽경채류, 양배추, 양배추, 1, 0, 63.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 666.6667
220928, 엽경채류, 양배추, 양배추, 1, 0, 126.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 466.66666
220928, 과실류, 자두, 추희, 1, 0, 320.0
220928, 양채류, 치커리, 기타치커리, 1, 0, 240.0
220928, 과실류, 단감, 기타단감, 1, 0, 250.0
220928, 과채류, 오이, 가시오이, 1, 0, 268.0
220928, 근채류, 무, 고냉지무, 1, 0, 147.0
220928, 과실류, 자두, 추희, 1, 0, 492.0
220928, 과실류, 복숭아, 황도, 1, 0, 350.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 1300.0
220928, 과실류, 떫은감, 연시, 1, 0, 185.71428
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 675.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 533.3333
220928, 엽경채류, 상추, 청상추, 1, 0, 200.0
220928, 과채류, 오이, 백다다기, 1, 0, 288.8889
220928, 과실류, 레몬, 레몬, 1, 0, 267.64706
220928, 과일과채류, 수박, 수박, 1, 0, 120.0
220928, 과일과채류, 수박, 수박, 1, 0, 116.666664
220928, 과일과채류, 수박, 수박, 1, 0, 93.75
220928, 과일과채류, 수박, 수박, 1, 0, 100.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 75.0
220928, 서류, 고구마, 밤고구마, 1, 0, 57.0
220928, 서류, 고구마, 밤고구마, 1, 0, 57.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 260.0
220928, 과실류, 사과, 히로사끼, 1, 0, 150.0
220928, 과실류, 복숭아, 황도, 1, 0, 126.0
220928, 과실류, 사과, 양광, 1, 0, 387.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 100.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 110.0
220928, 과실류, 복숭아, 황도, 1, 0, 135.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 286.66666
220928, 과실류, 포도, 캠벨얼리, 1, 0, 350.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 330.0
220928, 과실류, 단감, 상서, 1, 0, 160.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 241.0
220928, 엽경채류, 상추, 청상추, 1, 0, 550.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 단감, 부유, 1, 0, 80.0
220928, 근채류, 무, 여름무, 1, 0, 91.0
220928, 근채류, 무, 여름무, 1, 0, 91.0
220928, 수실류, 대추, 대추, 1, 0, 425.0
220928, 과실류, 사과, 요까, 1, 0, 69.5
220928, 과실류, 사과, 요까, 1, 0, 216.5
220928, 과실류, 사과, 요까, 1, 0, 104.5
220928, 과실류, 사과, 요까, 1, 0, 194.5
220928, 과실류, 사과, 요까, 1, 0, 179.5
220928, 과실류, 사과, 요까, 1, 0, 173.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 600.0
220928, 과실류, 사과, 요까, 1, 0, 184.5
220928, 엽경채류, 시금치, 시금치, 1, 0, 425.0
220928, 과실류, 사과, 요까, 1, 0, 204.5
220928, 엽경채류, 고수, 고수, 1, 0, 300.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 79.5
220928, 엽경채류, 열무, 열무솎음, 1, 0, 80.0
220928, 과실류, 포도, 기타포도, 1, 0, 550.0
220928, 과실류, 사과, 요까, 1, 0, 224.5
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 75.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 245.0
220928, 엽경채류, 열무, 열무솎음, 1, 0, 62.5
220928, 과실류, 단감, 기타단감, 1, 0, 288.0
